observation_id,species,common_name,iconic_taxon,latitude,longitude,observed_on
211846477,Selasphorus rufus,Rufous Hummingbird,Aves,49.3056522997,-123.0018010997,2024-04-29
211846601,Typha,Cattails,Plantae,49.0635402997,-123.1162254997,2024-04-29
211846877,Coleoptera,Beetles,Insecta,49.0350416364,-122.75286925,2024-04-29
211846954,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,49.3056522997,-123.0018010997,2024-04-29
211847430,Corthylio calendula,Ruby-crowned Kinglet,Aves,49.3059240997,-123.0019453,2024-04-29
211848574,Osmia,Mason Bees,Insecta,49.3060487997,-123.0019003997,2024-04-29
211848851,Turdus migratorius,American Robin,Aves,49.3076304,-123.0022514997,2024-04-29
211849364,Turdus migratorius,American Robin,Aves,49.3076391,-123.0022342997,2024-04-29
211852174,Tolmiea menziesii,Youth-on-Age,Plantae,49.2313734317,-122.8084135083,2024-04-28
211852175,Hedera helix,common ivy,Plantae,49.23138836,-122.8084221233,2024-04-28
211852176,Acer platanoides,Norway maple,Plantae,49.231317015,-122.8082618867,2024-04-28
211852183,Plagiomnium insigne,Badge Moss,Plantae,49.2314063183,-122.8078010817,2024-04-28
211853136,Pleurotineae,,Fungi,49.0340888333,-122.7519466667,2024-04-29
211854555,Callobius,,Arachnida,49.03406701,-122.7519323207,2024-04-29
211856510,Athyrium filix-femina,lady fern,Plantae,49.2313126583,-122.8078192267,2024-04-28
211856514,Ranunculus repens,Creeping buttercup,Plantae,49.2312788233,-122.807734105,2024-04-28
211856516,Polystichum munitum,western sword fern,Plantae,49.23130799,-122.80780824,2024-04-28
211856532,Rubus bifrons,Himalayan Blackberry,Plantae,49.23124468,-122.8076474683,2024-04-28
211856535,Castanea,Chestnuts,Plantae,49.2311457133,-122.8076378167,2024-04-28
211858064,Plagiomnium,Thyme and Allied Mosses,Plantae,49.3610424,-123.0241192997,2024-04-29
211858468,Populus trichocarpa,black cottonwood,Plantae,49.2306956083,-122.8078351733,2024-04-28
211858469,Anas platyrhynchos,Mallard,Aves,49.2314427583,-122.8075288483,2024-04-28
211858472,Corvus brachyrhynchos,American Crow,Aves,49.2315155133,-122.8075304,2024-04-28
211858479,Sambucus racemosa,red-berried elder,Plantae,49.2316417867,-122.8075144167,2024-04-28
211858719,Rubus spectabilis,Salmonberry,Plantae,49.3610424,-123.0241192997,2024-04-29
211859174,Ariolimax columbianus,Pacific Banana Slug,Mollusca,49.3582563,-123.0274852997,2024-04-29
211859189,Bombus vosnesenskii,Yellow-faced Bumble Bee,Insecta,49.2061395517,-122.6957651604,2024-04-29
211859196,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Aves,49.2082662534,-122.7005067008,2024-04-29
211859199,Pandion haliaetus,Osprey,Aves,49.2072815783,-122.6797437968,2024-04-29
211859427,Berberis nervosa,Cascade Oregon-grape,Plantae,49.3719267,-123.0308263,2024-04-29
211859739,Pseudotaxiphyllum elegans,Elegant Silk-moss,Plantae,49.3763969997,-123.0325646,2024-04-29
211860185,Vaccinium parvifolium,Red Huckleberry,Plantae,49.3764575,-123.0326692,2024-04-29
211860617,Gaultheria shallon,salal,Plantae,49.3763999997,-123.0326342997,2024-04-29
211860719,Larus glaucescens,Glaucous-winged Gull,Aves,49.3321699943,-123.1786183497,2024-04-29
211861030,Geum macrophyllum,Large-leaved Avens,Plantae,49.2316951217,-122.80748433,2024-04-28
211861035,Malus domestica,apple,Plantae,49.23188295,-122.8075625483,2024-04-28
211861372,Fomitopsis mounceae,Northern Red Belt,Fungi,49.3760262997,-123.0353821,2024-04-29
211861693,Rhizomnium,,Plantae,49.3759705,-123.0353822,2024-04-29
211862869,Ariolimax columbianus,Pacific Banana Slug,Mollusca,49.3548321728,-123.0122235417,2024-04-29
211863661,Populus trichocarpa,black cottonwood,Plantae,49.2320689983,-122.8074607433,2024-04-28
211863662,Lamium purpureum,red deadnettle,Plantae,49.232060815,-122.80746322,2024-04-28
211863666,Ranunculus repens,Creeping buttercup,Plantae,49.2320691633,-122.8074509483,2024-04-28
211863672,Dichodontium pellucidum,transparent fork-moss,Plantae,49.232216255,-122.8071684467,2024-04-28
211863707,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.3674192,-123.0330096997,2024-04-29
211864194,Pseudisothecium,,Plantae,49.3566004422,-123.01353883,2024-04-29
211864617,Sambucus racemosa,red-berried elder,Plantae,49.3566004422,-123.01353883,2024-04-29
211865040,Lysichiton americanus,western skunk cabbage,Plantae,49.3558914997,-123.0241831997,2024-04-29
211865309,Vaccinium,"blueberries, cranberries, and allies",Plantae,49.3548425997,-123.0236022997,2024-04-29
211865589,Tiarella trifoliata,Threeleaf Foamflower,Plantae,49.3548964,-123.023571,2024-04-29
211865821,Lumbricus terrestris,Nightcrawler,Animalia,49.2321905017,-122.807185475,2024-04-28
211865824,Lamium galeobdolon,yellow archangel,Plantae,49.2321684933,-122.8072058967,2024-04-28
211865825,Amelanchier alnifolia,Saskatoon,Plantae,49.2322797333,-122.8069387883,2024-04-28
211865841,Arion hortensis,Garden Arion,Mollusca,49.3697453677,-123.1200086666,2024-04-29
211866202,Kobeltia,hortensis-group Arion Slugs,Mollusca,49.3309734997,-123.1080757,2024-04-29
211866375,Kobeltia,hortensis-group Arion Slugs,Mollusca,49.3406734991,-123.0047636808,2024-04-29
211866554,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,49.2005602455,-123.1939917713,2024-04-29
211866811,Kobeltia,hortensis-group Arion Slugs,Mollusca,49.313279841,-123.0510094966,2024-04-29
211867228,Lonicera involucrata,twinberry honeysuckle,Plantae,49.2323170317,-122.8068242917,2024-04-28
211867232,Sorbus aucuparia,European mountain ash,Plantae,49.2323372233,-122.8068124483,2024-04-28
211867262,Strix varia,Barred Owl,Aves,49.0331848579,-122.75125999,2024-04-29
211867453,Oxychilus draparnaudi,Draparnaud's Glass Snail,Mollusca,49.3272910258,-123.1328968095,2024-04-29
211867743,Kobeltia,hortensis-group Arion Slugs,Mollusca,49.2839305114,-123.1464837993,2024-04-29
211868071,Oxychilus draparnaudi,Draparnaud's Glass Snail,Mollusca,49.2853739553,-123.1644869304,2024-04-29
211868444,Kobeltia,hortensis-group Arion Slugs,Mollusca,49.2643786178,-123.0158989636,2024-04-29
211868811,Ficaria verna,lesser celandine,Plantae,49.2325135033,-122.80631716,2024-04-28
211868813,Corvus brachyrhynchos,American Crow,Aves,49.2327803183,-122.8057215117,2024-04-28
211868815,Alopecurus pratensis,Meadow Foxtail,Plantae,49.2328430367,-122.8054431683,2024-04-28
211869909,Lithobates clamitans,Green Frog,Amphibia,49.2471014599,-122.9519324,2024-04-29
211869975,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,49.0387067796,-122.6851698895,2024-04-29
211869980,Geothlypis trichas,Common Yellowthroat,Aves,49.0393838937,-122.6841988879,2024-04-29
211869989,Strix varia,Barred Owl,Aves,49.0389836729,-122.6828683446,2024-04-29
211870007,Setophaga townsendi,Townsend's Warbler,Aves,49.0364875076,-122.6848078806,2024-04-29
211870010,Empidonax hammondii,Hammond's Flycatcher,Aves,49.0366045437,-122.6839923214,2024-04-29
211870021,Ixoreus naevius,Varied Thrush,Aves,49.0320336573,-122.6868247341,2024-04-29
211870023,Setophaga nigrescens,Black-throated Gray Warbler,Aves,49.0384433498,-122.685458831,2024-04-29
211870027,Porzana carolina,Sora,Aves,49.0398500708,-122.6844070118,2024-04-29
211870896,Amelanchier alnifolia,Saskatoon,Plantae,49.3610894792,-123.2603240934,2024-04-29
211871902,Corylus,hazels,Plantae,49.23294376,-122.8051351417,2024-04-28
211872190,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.29776883,-123.12815035,2024-04-29
211872331,Turdus migratorius,American Robin,Aves,49.29774086,-123.12348734,2024-04-29
211873104,Anas platyrhynchos,Mallard,Aves,49.23285594,-122.8054484683,2024-04-28
211873108,Pipilo maculatus,Spotted Towhee,Aves,49.2329104417,-122.8049261233,2024-04-28
211873109,Cepaea,,Mollusca,49.23279019,-122.80509083,2024-04-28
211873118,Amelanchier alnifolia,Saskatoon,Plantae,49.2321697317,-122.805229925,2024-04-28
211873119,Turdus migratorius,American Robin,Aves,49.2320253083,-122.8059480117,2024-04-28
211876413,Setophaga,Setophaga Warblers,Aves,49.3071352997,-123.0022598997,2024-04-29
211881065,Aesculus hippocastanum,horse-chestnut,Plantae,49.30046816,-123.11712946,2024-04-29
211881356,Ostreidae,True Oysters,Mollusca,49.29994502,-123.12092462,2024-04-29
211882341,Phoca vitulina richardii,Pacific Harbor Seal,Mammalia,49.3722027195,-123.2930538182,2024-04-29
211883666,Aix sponsa,Wood Duck,Aves,49.2324473033,-122.8063783083,2024-04-28
211883667,Aix sponsa,Wood Duck,Aves,49.2324440183,-122.80638638,2024-04-28
211883672,Haemorhous purpureus,Purple Finch,Aves,49.231706825,-122.8075076433,2024-04-28
211884126,Anas crecca,Green-winged Teal,Aves,49.2425554086,-122.9360392499,2024-04-29
211884127,Turdus migratorius,American Robin,Aves,49.2571144,-122.9645139131,2024-04-29
211884131,Spinus tristis,American Goldfinch,Aves,49.2569491318,-122.9647577949,2024-04-29
211884136,Molothrus ater,Brown-headed Cowbird,Aves,49.2560527611,-122.9651081007,2024-04-29
211884137,Pipilo maculatus,Spotted Towhee,Aves,49.2558221756,-122.9647289587,2024-04-29
211884145,Molothrus ater,Brown-headed Cowbird,Aves,49.2558608235,-122.9649359367,2024-04-29
211884156,Psaltriparus minimus,Bushtit,Aves,49.2554795872,-122.9645926372,2024-04-29
211884168,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2555371746,-122.9647627954,2024-04-29
211884172,Athyrium filix-femina,lady fern,Plantae,49.2552747949,-122.9647463846,2024-04-29
211884186,Melospiza melodia,Song Sparrow,Aves,49.2541985757,-122.9645697784,2024-04-29
211884197,Pipilo maculatus,Spotted Towhee,Aves,49.2528575427,-122.9638235191,2024-04-29
211884198,Cardellina pusilla,Wilson's Warbler,Aves,49.2529595599,-122.9640296601,2024-04-29
211884200,Anas platyrhynchos,Mallard,Aves,49.253300002,-122.9635441019,2024-04-29
211884207,Melospiza melodia,Song Sparrow,Aves,49.2523523359,-122.9581495503,2024-04-29
211884209,Turdus migratorius,American Robin,Aves,49.2538805143,-122.9600774807,2024-04-29
211884210,Melospiza melodia,Song Sparrow,Aves,49.2531904647,-122.9625120275,2024-04-29
211884222,Pipilo maculatus,Spotted Towhee,Aves,49.2521328359,-122.9582502758,2024-04-29
211884227,Melospiza melodia,Song Sparrow,Aves,49.2521763491,-122.9579166404,2024-04-29
211884228,Lysichiton americanus,western skunk cabbage,Plantae,49.25215622,-122.95811785,2024-04-29
211884229,Melospiza melodia,Song Sparrow,Aves,49.250770958,-122.9565802919,2024-04-29
211884249,Melospiza melodia,Song Sparrow,Aves,49.2492464846,-122.9546003049,2024-04-29
211884260,Lysichiton americanus,western skunk cabbage,Plantae,49.2486279136,-122.9537581919,2024-04-29
211884267,Melospiza melodia,Song Sparrow,Aves,49.2479032695,-122.9531004904,2024-04-29
211884280,Poecile atricapillus,Black-capped Chickadee,Aves,49.2465565712,-122.9512249539,2024-04-29
211884290,Equisetum telmateia braunii,Braun's Giant Horsetail,Plantae,49.246530614,-122.9510574274,2024-04-29
211884304,Catharus guttatus,Hermit Thrush,Aves,49.2457389613,-122.9494613763,2024-04-29
211884315,Branta canadensis,Canada Goose,Aves,49.2432912982,-122.9498024455,2024-04-29
211884326,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2437635757,-122.9367355395,2024-04-29
211884338,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2438119178,-122.9368363256,2024-04-29
211884353,Corvus brachyrhynchos,American Crow,Aves,49.2433691171,-122.9362880322,2024-04-29
211884354,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.2429622376,-122.9360291046,2024-04-29
211884356,Anas crecca,Green-winged Teal,Aves,49.2418277918,-122.9375120764,2024-04-29
211884367,Ardea herodias,Great Blue Heron,Aves,49.2422910178,-122.9381614496,2024-04-29
211884368,Branta canadensis,Canada Goose,Aves,49.2421784426,-122.9367379485,2024-04-29
211884373,Passeriformes,Perching Birds,Aves,49.2535125866,-122.961757549,2024-04-29
211884492,Rosa nutkana,Nootka rose,Plantae,49.1425555556,-123.1828611111,2024-04-29
211884579,Pisaster ochraceus,Ochre Sea Star,Animalia,49.3721773121,-123.2929739983,2024-04-29
211884979,Senecio vulgaris,common groundsel,Plantae,49.0193759,-122.7131461997,2024-04-29
211885044,Aesculus hippocastanum,horse-chestnut,Plantae,49.2310473983,-122.8084259267,2024-04-28
211885046,Galium,bedstraws,Plantae,49.2316325667,-122.808860215,2024-04-28
211885048,Veronica chamaedrys,Germander Speedwell,Plantae,49.2316182333,-122.808896675,2024-04-28
211885258,Malus,apples and crabapples,Plantae,49.0193240997,-122.7129826997,2024-04-29
211885655,Pisaster ochraceus,Ochre Sea Star,Animalia,49.30049652,-123.12218865,2024-04-29
211886452,Betula pendula,silver birch,Plantae,49.0193240997,-122.7129826997,2024-04-29
211886832,Brachythecium albicans,Whitish Feather-moss,Plantae,49.231597125,-122.8092318117,2024-04-28
211886836,Ribes sanguineum,Red-flowering Currant,Plantae,49.231645645,-122.8092497417,2024-04-28
211886837,Lupinus polyphyllus,Large-leaved lupine,Plantae,49.2317118583,-122.8092073083,2024-04-28
211886946,Coleoptera,Beetles,Insecta,49.0192618,-122.7130415997,2024-04-29
211888404,Scandiceae,"Chervils, Carrots, Hedgeparsleys and Allies",Plantae,49.1269226074,-123.1952590942,2024-04-29
211888417,Ribes sanguineum,Red-flowering Currant,Plantae,49.2317359783,-122.8094063733,2024-04-28
211888421,Tanacetum vulgare,tansy,Plantae,49.2316845933,-122.8100399417,2024-04-28
211889957,Passerculus sandwichensis,Savannah Sparrow,Aves,49.23165965,-122.81029702,2024-04-28
211889961,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2316559233,-122.8104601567,2024-04-28
211889963,Equisetum telmateia,great horsetail,Plantae,49.2316292817,-122.8107093217,2024-04-28
211889974,Passerculus sandwichensis,Savannah Sparrow,Aves,49.2315617883,-122.8115711733,2024-04-28
211890466,Gymnosporangium juniperi-virginianae,Cedar-apple rust,Fungi,49.3161944444,-122.9491916667,2024-04-29
211891853,Myosotis,Forget-me-nots,Plantae,49.0666724,-123.1173658997,2024-04-29
211891957,Anas platyrhynchos,Mallard,Aves,49.2314965417,-122.8116246533,2024-04-28
211891964,Corvus brachyrhynchos,American Crow,Aves,49.2315317933,-122.8115853933,2024-04-28
211891966,Aythya collaris,Ring-necked Duck,Aves,49.2315447167,-122.81158793,2024-04-28
211891971,Spiraea douglasii,Rose Spirea,Plantae,49.2313221417,-122.8117763833,2024-04-28
211891976,Canis latrans,Coyote,Mammalia,49.2308470433,-122.811662595,2024-04-28
211892766,Iris pseudacorus,Yellow Iris,Plantae,49.2462687102,-122.9297347182,2024-04-29
211893865,Vicia,Vetches,Plantae,49.2500914692,-123.0586723611,2024-04-29
211893897,Urtica dioica,,Plantae,49.2305981917,-122.81272766,2024-04-28
211893898,Lumbricus terrestris,Nightcrawler,Animalia,49.2297200667,-122.8136563733,2024-04-28
211893902,Cirsium arvense,creeping thistle,Plantae,49.2296333033,-122.813706615,2024-04-28
211893912,Brachythecium albicans,Whitish Feather-moss,Plantae,49.229412075,-122.8139936267,2024-04-28
211895347,Rhytidiadelphus squarrosus,Square Gooseneck Moss,Plantae,49.2283866,-122.9936354,2024-04-29
211895376,Achillea millefolium,common yarrow,Plantae,49.2500772437,-123.0587457865,2024-04-29
211895453,Rubus bifrons,Himalayan Blackberry,Plantae,49.22842578,-122.99368374,2024-04-29
211895465,Lonicera,honeysuckles,Plantae,49.2468941259,-122.9277810642,2024-04-29
211895722,Gaultheria shallon,salal,Plantae,49.22851507,-122.99367605,2024-04-29
211896002,Polystichum munitum,western sword fern,Plantae,49.22830141,-122.99358637,2024-04-29
211896134,Ranunculus repens,Creeping buttercup,Plantae,49.22834093,-122.99346294,2024-04-29
211896158,Arctostaphylos,bearberries and manzanitas,Plantae,49.3633187453,-123.265345789,2024-04-29
211896477,Lycosidae,Wolf Spiders,Arachnida,49.0248484,-122.719671,2024-04-29
211896483,Ranunculus acris,meadow buttercup,Plantae,49.22829128,-122.99317748,2024-04-29
211896610,Columba livia domestica,Feral Pigeon,Aves,49.1998166667,-122.9799777778,2024-04-29
211897021,Cercidiphyllum japonicum,katsura tree,Plantae,49.1998166667,-122.9799777778,2024-04-29
211897085,Passerculus sandwichensis,Savannah Sparrow,Aves,49.2293230233,-122.8143223583,2024-04-28
211897087,Eriophyes tiliae,Red Nail Gall Mite,Arachnida,49.2291614967,-122.814647575,2024-04-28
211897094,Tilia platyphyllos,Bigleaf Linden,Plantae,49.2291544567,-122.8146753317,2024-04-28
211898636,Corvus brachyrhynchos,American Crow,Aves,49.25284305,-122.93533952,2024-04-29
211898639,Melospiza melodia,Song Sparrow,Aves,49.2540879498,-122.9351316344,2024-04-29
211898641,Turdus migratorius,American Robin,Aves,49.2433152281,-122.9360858664,2024-04-29
211898650,Aix sponsa,Wood Duck,Aves,49.243710857,-122.9352164643,2024-04-29
211898652,Branta canadensis,Canada Goose,Aves,49.2436607813,-122.9351564912,2024-04-29
211898653,Columba livia domestica,Feral Pigeon,Aves,49.2435235844,-122.9353703252,2024-04-29
211898662,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.2434068443,-122.9353766273,2024-04-29
211898663,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.2433950957,-122.9354168202,2024-04-29
211898665,Anas platyrhynchos,Mallard,Aves,49.2433934532,-122.9353944511,2024-04-29
211898672,Molothrus ater,Brown-headed Cowbird,Aves,49.2433647148,-122.9354022169,2024-04-29
211898673,Melospiza melodia,Song Sparrow,Aves,49.2432327882,-122.9353173671,2024-04-29
211898679,Anas platyrhynchos,Mallard,Aves,49.2431992847,-122.9353039918,2024-04-29
211898686,Antigone canadensis,Sandhill Crane,Aves,49.242897981,-122.9354957026,2024-04-29
211898688,Larus,Large White-headed Gulls,Aves,49.2427431282,-122.9351150523,2024-04-29
211898693,Aix sponsa,Wood Duck,Aves,49.2428535055,-122.9352449085,2024-04-29
211898704,Aix sponsa,Wood Duck,Aves,49.2427074197,-122.9353460518,2024-04-29
211898706,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.2427376141,-122.9353498124,2024-04-29
211898720,Hippuris vulgaris,Common Mare's Tail,Plantae,49.2427339183,-122.9356286306,2024-04-29
211898741,Mareca strepera,Gadwall,Aves,49.2424316628,-122.935374639,2024-04-29
211898744,Tachycineta bicolor,Tree Swallow,Aves,49.2418489717,-122.9363465602,2024-04-29
211898745,Hippuris vulgaris,Common Mare's Tail,Plantae,49.2426274172,-122.9356398649,2024-04-29
211898760,Tachycineta bicolor,Tree Swallow,Aves,49.242263958,-122.9349024046,2024-04-29
211898763,Nymphaeales,"Waterlilies, Fanworts, and Allies",Plantae,49.2420050783,-122.9353870037,2024-04-29
211898766,Anas crecca,Green-winged Teal,Aves,49.2418868656,-122.9346954062,2024-04-29
211898773,Fulica americana,American Coot,Aves,49.2421714707,-122.9351187805,2024-04-29
211898785,Anas crecca,Green-winged Teal,Aves,49.2425013719,-122.9356958535,2024-04-29
211898786,Molothrus ater,Brown-headed Cowbird,Aves,49.2426365241,-122.9354658938,2024-04-29
211898794,Aix sponsa,Wood Duck,Aves,49.2429541962,-122.9353776739,2024-04-29
